easting,northing,predicted_risk,predicted_authority
551907,178216,2,Bexley
556907,178216,1,Dartford
561907,178216,2,Gravesham
566907,178216,3,Gravesham
571907,178216,2,Gravesham
576907,178216,1,Gravesham
581907,178216,3,Swale
586907,178216,3,Swale
591907,178216,4,Swale
596907,178216,2,Swale
601907,178216,1,Swale
606907,178216,2,Swale
611907,178216,2,Swale
616907,178216,2,Swale
621907,178216,1,Thanet
626907,178216,1,Thanet
631907,178216,1,Thanet
636907,178216,1,Thanet
641907,178216,1,Thanet
86907,183216,2,Cornwall
91907,183216,2,Cornwall
96907,183216,1,Torridge
101907,183216,1,Torridge
106907,183216,1,Torridge
111907,183216,1,Torridge
116907,183216,1,Torridge
121907,183216,1,Torridge
126907,183216,1,Torridge
131907,183216,1,Torridge
136907,183216,1,Torridge
141907,183216,1,Torridge
146907,183216,1,Torridge
151907,183216,1,Torridge
156907,183216,1,Torridge
161907,183216,1,Torridge
166907,183216,1,Torridge
171907,183216,1,Torridge
176907,183216,1,Torridge
181907,183216,1,Torridge
186907,183216,1,Torridge
191907,183216,1,North Devon
196907,183216,1,North Devon
201907,183216,1,North Devon
206907,183216,1,North Devon
211907,183216,1,North Devon
216907,183216,1,North Devon
221907,183216,1,North Devon
226907,183216,2,North Devon
231907,183216,2,North Devon
236907,183216,3,North Devon
241907,183216,3,North Devon
246907,183216,3,North Devon
251907,183216,3,North Devon
256907,183216,4,North Devon
261907,183216,2,North Devon
266907,183216,2,North Devon
271907,183216,2,North Devon
276907,183216,2,North Devon
281907,183216,2,North Devon
286907,183216,2,North Devon
291907,183216,3,Somerset West and Taunton
296907,183216,1,Somerset West and Taunton
301907,183216,2,North Somerset
306907,183216,2,North Somerset
311907,183216,3,North Somerset
316907,183216,4,North Somerset
321907,183216,3,North Somerset
326907,183216,2,North Somerset
331907,183216,2,North Somerset
336907,183216,2,North Somerset
341907,183216,2,North Somerset
346907,183216,2,"Bristol, City of"
351907,183216,4,"Bristol, City of"
356907,183216,2,South Gloucestershire
361907,183216,1,South Gloucestershire
366907,183216,2,South Gloucestershire
371907,183216,2,South Gloucestershire
376907,183216,1,South Gloucestershire
381907,183216,2,Wiltshire
386907,183216,1,Wiltshire
391907,183216,1,Wiltshire
396907,183216,1,Wiltshire
401907,183216,2,Wiltshire
406907,183216,1,Wiltshire
411907,183216,1,Wiltshire
416907,183216,1,Wiltshire
421907,183216,2,West Berkshire
426907,183216,2,West Berkshire
431907,183216,2,West Berkshire
436907,183216,2,West Berkshire
441907,183216,1,West Berkshire
446907,183216,1,West Berkshire
451907,183216,3,West Berkshire
456907,183216,1,South Oxfordshire
461907,183216,1,South Oxfordshire
466907,183216,1,South Oxfordshire
471907,183216,3,South Oxfordshire
476907,183216,2,Wokingham
481907,183216,1,Windsor and Maidenhead
486907,183216,1,Windsor and Maidenhead
491907,183216,1,Windsor and Maidenhead
496907,183216,5,Windsor and Maidenhead
501907,183216,2,Hillingdon
506907,183216,2,Hillingdon
511907,183216,2,Hillingdon
516907,183216,1,Hounslow
521907,183216,4,Hounslow
526907,183216,4,Lambeth
531907,183216,4,Southwark
536907,183216,4,Southwark
541907,183216,2,Greenwich
546907,183216,3,Bexley
551907,183216,2,Bexley
556907,183216,2,Bexley
561907,183216,2,Gravesham
566907,183216,3,Gravesham
571907,183216,2,Gravesham
576907,183216,1,Gravesham
581907,183216,3,Swale
586907,183216,3,Swale
591907,183216,4,Swale
596907,183216,4,Swale
601907,183216,1,Swale
606907,183216,2,Swale
611907,183216,2,Swale
616907,183216,2,Swale
621907,183216,1,Thanet
626907,183216,1,Thanet
631907,183216,1,Thanet
636907,183216,1,Thanet
641907,183216,1,Thanet
86907,188216,2,Cornwall
91907,188216,1,Torridge
96907,188216,1,Torridge
101907,188216,1,Torridge
106907,188216,1,Torridge
111907,188216,1,Torridge
116907,188216,1,Torridge
121907,188216,1,Torridge
126907,188216,1,Torridge
131907,188216,1,Torridge
136907,188216,1,Torridge
141907,188216,1,Torridge
146907,188216,1,Torridge
151907,188216,1,Torridge
156907,188216,1,Torridge
161907,188216,1,Torridge
166907,188216,1,Torridge
171907,188216,1,Torridge
176907,188216,1,Torridge
181907,188216,1,Torridge
186907,188216,1,North Devon
191907,188216,1,North Devon
196907,188216,1,North Devon
201907,188216,1,North Devon
206907,188216,1,North Devon
211907,188216,1,North Devon
216907,188216,1,North Devon
221907,188216,2,North Devon
226907,188216,2,North Devon
231907,188216,3,North Devon
236907,188216,3,North Devon
241907,188216,2,North Devon
246907,188216,3,North Devon
251907,188216,3,North Devon
256907,188216,4,North Devon
261907,188216,2,North Devon
266907,188216,2,North Devon
271907,188216,2,North Devon
276907,188216,2,North Devon
281907,188216,2,North Devon
286907,188216,2,North Devon
291907,188216,2,North Devon
296907,188216,1,Somerset West and Taunton
301907,188216,2,North Somerset
306907,188216,3,North Somerset
311907,188216,4,North Somerset
316907,188216,2,North Somerset
321907,188216,2,North Somerset
326907,188216,2,North Somerset
331907,188216,2,North Somerset
336907,188216,2,North Somerset
341907,188216,1,North Somerset
346907,188216,5,South Gloucestershire
351907,188216,5,South Gloucestershire
356907,188216,3,South Gloucestershire
361907,188216,1,South Gloucestershire
366907,188216,1,South Gloucestershire
371907,188216,1,South Gloucestershire
376907,188216,1,South Gloucestershire
381907,188216,2,Wiltshire
386907,188216,1,Wiltshire
391907,188216,1,Wiltshire
396907,188216,1,Wiltshire
401907,188216,1,Wiltshire
406907,188216,1,Wiltshire
411907,188216,1,Wiltshire
416907,188216,1,Wiltshire
421907,188216,2,West Berkshire
426907,188216,2,West Berkshire
431907,188216,2,West Berkshire
436907,188216,2,West Berkshire
441907,188216,1,West Berkshire
446907,188216,1,South Oxfordshire
451907,188216,1,South Oxfordshire
456907,188216,2,South Oxfordshire
461907,188216,1,South Oxfordshire
466907,188216,1,South Oxfordshire
471907,188216,1,South Oxfordshire
476907,188216,1,South Oxfordshire
481907,188216,1,Wokingham
486907,188216,1,Windsor and Maidenhead
491907,188216,1,Windsor and Maidenhead
496907,188216,2,Hillingdon
501907,188216,2,Hillingdon
506907,188216,3,Hillingdon
511907,188216,2,Hillingdon
516907,188216,2,Hillingdon
521907,188216,2,Hounslow
526907,188216,4,Lambeth
531907,188216,4,Southwark
536907,188216,4,Southwark
541907,188216,2,Greenwich
546907,188216,3,Bexley
551907,188216,2,Bexley
556907,188216,2,Bexley
561907,188216,2,Gravesham
566907,188216,3,Gravesham
571907,188216,2,Gravesham
576907,188216,2,Gravesham
581907,188216,3,Swale
586907,188216,3,Swale
591907,188216,4,Swale
596907,188216,5,Swale
601907,188216,2,Swale
606907,188216,2,Swale
611907,188216,2,Swale
616907,188216,2,Swale
621907,188216,1,Thanet
626907,188216,1,Thanet
631907,188216,1,Thanet
636907,188216,1,Thanet
641907,188216,1,Thanet
86907,193216,1,Torridge
91907,193216,1,Torridge
96907,193216,1,Torridge
101907,193216,1,Torridge
106907,193216,1,Torridge
111907,193216,1,Torridge
116907,193216,1,Torridge
121907,193216,1,Torridge
126907,193216,1,Torridge
131907,193216,1,Torridge
136907,193216,1,Torridge
141907,193216,1,Torridge
146907,193216,1,Torridge
151907,193216,1,Torridge
156907,193216,1,Torridge
161907,193216,1,Torridge
166907,193216,1,Torridge
171907,193216,1,Torridge
176907,193216,1,Torridge
181907,193216,1,North Devon
186907,193216,1,North Devon
191907,193216,1,North Devon
196907,193216,1,North Devon
201907,193216,1,North Devon
206907,193216,1,North Devon
211907,193216,1,North Devon
216907,193216,1,North Devon
221907,193216,2,North Devon
226907,193216,3,North Devon
231907,193216,3,North Devon
236907,193216,3,North Devon
241907,193216,3,North Devon
246907,193216,3,North Devon
251907,193216,3,North Devon
256907,193216,4,North Devon
261907,193216,2,North Devon
266907,193216,2,North Devon
271907,193216,2,North Devon
276907,193216,2,North Devon
281907,193216,2,North Devon
286907,193216,3,North Devon
291907,193216,2,North Devon
296907,193216,2,North Somerset
301907,193216,3,North Somerset
306907,193216,4,North Somerset
311907,193216,2,North Somerset
316907,193216,2,North Somerset
321907,193216,2,North Somerset
326907,193216,2,North Somerset
331907,193216,2,North Somerset
336907,193216,2,North Somerset
341907,193216,5,South Gloucestershire
346907,193216,4,South Gloucestershire
351907,193216,4,South Gloucestershire
356907,193216,2,South Gloucestershire
361907,193216,3,South Gloucestershire
366907,193216,2,South Gloucestershire
371907,193216,2,South Gloucestershire
376907,193216,2,South Gloucestershire
381907,193216,1,Wiltshire
386907,193216,1,Wiltshire
391907,193216,3,Wiltshire
396907,193216,2,Wiltshire
401907,193216,2,Wiltshire
406907,193216,1,Wiltshire
411907,193216,1,Wiltshire
416907,193216,1,Wiltshire
421907,193216,2,Wiltshire
426907,193216,2,West Berkshire
431907,193216,2,West Berkshire
436907,193216,1,West Berkshire
441907,193216,2,South Oxfordshire
446907,193216,2,South Oxfordshire
451907,193216,2,South Oxfordshire
456907,193216,4,South Oxfordshire
461907,193216,2,South Oxfordshire
466907,193216,2,South Oxfordshire
471907,193216,1,South Oxfordshire
476907,193216,1,South Oxfordshire
481907,193216,1,South Oxfordshire
486907,193216,1,South Oxfordshire
491907,193216,2,Hillingdon
496907,193216,2,Hillingdon
501907,193216,2,Hillingdon
506907,193216,2,Hillingdon
511907,193216,2,Hillingdon
516907,193216,2,Hillingdon
521907,193216,2,Hounslow
526907,193216,4,Lambeth
531907,193216,4,Southwark
536907,193216,4,Southwark
541907,193216,3,Greenwich
546907,193216,3,Bexley
551907,193216,4,Bexley
556907,193216,2,Bexley
561907,193216,2,Bexley
566907,193216,3,Gravesham
571907,193216,2,Gravesham
576907,193216,2,Gravesham
581907,193216,3,Swale
586907,193216,3,Swale
591907,193216,4,Swale
596907,193216,4,Swale
601907,193216,3,Swale
606907,193216,2,Swale
611907,193216,2,Swale
616907,193216,2,Swale
621907,193216,1,Thanet
626907,193216,1,Thanet
631907,193216,1,Thanet
636907,193216,1,Thanet
641907,193216,1,Thanet
86907,198216,1,Torridge
91907,198216,1,Torridge
96907,198216,1,Torridge
101907,198216,1,Torridge
106907,198216,1,Torridge
111907,198216,1,Torridge
116907,198216,1,Torridge
121907,198216,1,Torridge
126907,198216,1,Torridge
131907,198216,1,Torridge
136907,198216,1,Torridge
141907,198216,1,Torridge
146907,198216,1,Torridge
151907,198216,1,Torridge
156907,198216,1,Torridge
161907,198216,1,Torridge
166907,198216,1,Torridge
171907,198216,1,Torridge
176907,198216,1,North Devon
181907,198216,1,North Devon
186907,198216,1,North Devon
191907,198216,1,North Devon
196907,198216,1,North Devon
201907,198216,1,North Devon
206907,198216,1,North Devon
211907,198216,1,North Devon
216907,198216,2,North Devon
221907,198216,2,North Devon
226907,198216,3,North Devon
231907,198216,3,North Devon
236907,198216,3,North Devon
241907,198216,3,North Devon
246907,198216,3,North Devon
251907,198216,3,North Devon
256907,198216,4,North Devon
261907,198216,2,North Devon
266907,198216,2,North Devon
271907,198216,2,North Devon
276907,198216,2,North Devon
281907,198216,2,North Devon
286907,198216,2,North Devon
291907,198216,2,North Devon
296907,198216,3,North Somerset
301907,198216,4,North Somerset
306907,198216,2,North Somerset
311907,198216,2,North Somerset
316907,198216,2,North Somerset
321907,198216,2,North Somerset
326907,198216,2,North Somerset
331907,198216,2,North Somerset
336907,198216,4,South Gloucestershire
341907,198216,4,South Gloucestershire
346907,198216,4,South Gloucestershire
351907,198216,3,South Gloucestershire
356907,198216,4,South Gloucestershire
361907,198216,4,South Gloucestershire
366907,198216,3,South Gloucestershire
371907,198216,2,South Gloucestershire
376907,198216,2,South Gloucestershire
381907,198216,2,South Gloucestershire
386907,198216,3,Wiltshire
391907,198216,3,Wiltshire
396907,198216,1,Wiltshire
401907,198216,2,Wiltshire
406907,198216,2,Wiltshire
411907,198216,2,Wiltshire
416907,198216,1,Wiltshire
421907,198216,1,Wiltshire
426907,198216,2,West Berkshire
431907,198216,2,West Berkshire
436907,198216,2,South Oxfordshire
441907,198216,2,South Oxfordshire
446907,198216,2,South Oxfordshire
451907,198216,2,South Oxfordshire
456907,198216,1,South Oxfordshire
461907,198216,1,South Oxfordshire
466907,198216,1,South Oxfordshire
471907,198216,2,South Oxfordshire
476907,198216,1,South Oxfordshire
481907,198216,1,South Oxfordshire
486907,198216,1,South Oxfordshire
491907,198216,1,South Oxfordshire
496907,198216,2,Hillingdon
501907,198216,2,Hillingdon
506907,198216,2,Hillingdon
511907,198216,2,Hillingdon
516907,198216,2,Hillingdon
521907,198216,2,Hillingdon
526907,198216,4,Lambeth
531907,198216,4,Southwark
536907,198216,4,Southwark
541907,198216,3,Bexley
546907,198216,3,Bexley
551907,198216,4,Bexley
556907,198216,2,Bexley
561907,198216,2,Bexley
566907,198216,3,Gravesham
571907,198216,2,Gravesham
576907,198216,2,Gravesham
581907,198216,3,Swale
586907,198216,3,Swale
591907,198216,4,Swale
596907,198216,4,Swale
601907,198216,4,Swale
606907,198216,2,Swale
611907,198216,2,Swale
616907,198216,2,Swale
621907,198216,1,Thanet
626907,198216,1,Thanet
631907,198216,1,Thanet
636907,198216,1,Thanet
641907,198216,1,Thanet
86907,203216,1,Torridge
91907,203216,1,Torridge
96907,203216,1,Torridge
101907,203216,1,Torridge
106907,203216,1,Torridge
111907,203216,1,Torridge
116907,203216,1,Torridge
121907,203216,1,Torridge
126907,203216,1,Torridge
131907,203216,1,Torridge
136907,203216,1,Torridge
141907,203216,1,Torridge
146907,203216,1,Torridge
151907,203216,1,Torridge
156907,203216,1,Torridge
161907,203216,1,Torridge
166907,203216,1,Torridge
171907,203216,1,Torridge
176907,203216,1,North Devon
181907,203216,1,North Devon
186907,203216,1,North Devon
191907,203216,1,North Devon
196907,203216,1,North Devon
201907,203216,1,North Devon
206907,203216,1,North Devon
211907,203216,2,North Devon
216907,203216,2,North Devon
221907,203216,3,North Devon
226907,203216,3,North Devon
231907,203216,3,North Devon
236907,203216,3,North Devon
241907,203216,3,North Devon
246907,203216,3,North Devon
251907,203216,3,North Devon
256907,203216,3,North Devon
261907,203216,2,North Devon
266907,203216,2,North Devon
271907,203216,2,North Devon
276907,203216,2,North Devon
281907,203216,2,North Devon
286907,203216,2,North Devon
291907,203216,2,North Devon
296907,203216,3,North Somerset
301907,203216,2,North Somerset
306907,203216,2,North Somerset
311907,203216,2,North Somerset
316907,203216,2,North Somerset
321907,203216,2,North Somerset
326907,203216,2,North Somerset
331907,203216,4,South Gloucestershire
336907,203216,4,South Gloucestershire
341907,203216,4,South Gloucestershire
346907,203216,3,South Gloucestershire
351907,203216,3,South Gloucestershire
356907,203216,4,South Gloucestershire
361907,203216,4,South Gloucestershire
366907,203216,3,South Gloucestershire
371907,203216,2,South Gloucestershire
376907,203216,2,South Gloucestershire
381907,203216,2,South Gloucestershire
386907,203216,3,Wiltshire
391907,203216,3,Wiltshire
396907,203216,1,Wiltshire
401907,203216,1,Wiltshire
406907,203216,2,Wiltshire
411907,203216,2,Wiltshire
416907,203216,2,Wiltshire
421907,203216,1,Wiltshire
426907,203216,2,Wiltshire
431907,203216,2,South Oxfordshire
436907,203216,2,South Oxfordshire
441907,203216,2,South Oxfordshire
446907,203216,2,South Oxfordshire
451907,203216,1,South Oxfordshire
456907,203216,1,South Oxfordshire
461907,203216,1,South Oxfordshire
466907,203216,1,South Oxfordshire
471907,203216,2,South Oxfordshire
476907,203216,1,South Oxfordshire
481907,203216,1,South Oxfordshire
486907,203216,1,South Oxfordshire
491907,203216,1,South Oxfordshire
496907,203216,2,Hillingdon
501907,203216,2,Hillingdon
506907,203216,2,Hillingdon
511907,203216,2,Hillingdon
516907,203216,2,Hillingdon
521907,203216,2,Hillingdon
526907,203216,4,Southwark
531907,203216,4,Southwark
536907,203216,4,Southwark
541907,203216,3,Bexley
546907,203216,3,Bexley
551907,203216,3,Bexley
556907,203216,3,Bexley
561907,203216,2,Bexley
566907,203216,2,Bexley
571907,203216,2,Gravesham
576907,203216,2,Gravesham
581907,203216,3,Swale
586907,203216,3,Swale
591907,203216,4,Swale
596907,203216,4,Swale
601907,203216,4,Swale
606907,203216,2,Swale
611907,203216,2,Swale
616907,203216,2,Swale
621907,203216,1,Thanet
626907,203216,1,Thanet
631907,203216,1,Thanet
636907,203216,1,Thanet
641907,203216,1,Thanet
86907,208216,1,Torridge
91907,208216,1,Torridge
96907,208216,1,Torridge
101907,208216,1,Torridge
106907,208216,1,Torridge
111907,208216,1,Torridge
116907,208216,1,Torridge
121907,208216,1,Torridge
126907,208216,1,Torridge
131907,208216,1,Torridge
136907,208216,1,Torridge
141907,208216,1,Torridge
146907,208216,1,Torridge
151907,208216,1,Torridge
156907,208216,1,Torridge
161907,208216,1,Torridge
166907,208216,1,Torridge
171907,208216,1,North Devon
176907,208216,1,North Devon
181907,208216,1,North Devon
186907,208216,1,North Devon
191907,208216,1,North Devon
196907,208216,1,North Devon
201907,208216,1,North Devon
206907,208216,1,North Devon
211907,208216,2,North Devon
216907,208216,2,North Devon
221907,208216,3,North Devon
226907,208216,3,North Devon
231907,208216,3,North Devon
236907,208216,2,North Devon
241907,208216,3,North Devon
246907,208216,3,North Devon
251907,208216,3,North Devon
256907,208216,3,North Devon
261907,208216,2,North Devon
266907,208216,2,North Devon
271907,208216,2,North Devon
276907,208216,2,North Devon
281907,208216,2,North Devon
286907,208216,2,North Devon
291907,208216,3,North Somerset
296907,208216,2,North Somerset
301907,208216,2,North Somerset
306907,208216,2,North Somerset
311907,208216,2,North Somerset
316907,208216,2,North Somerset
321907,208216,2,North Somerset
326907,208216,4,South Gloucestershire
331907,208216,4,South Gloucestershire
336907,208216,3,South Gloucestershire
341907,208216,3,South Gloucestershire
346907,208216,3,South Gloucestershire
351907,208216,3,South Gloucestershire
356907,208216,3,South Gloucestershire
361907,208216,3,South Gloucestershire
366907,208216,3,South Gloucestershire
371907,208216,2,South Gloucestershire
376907,208216,2,South Gloucestershire
381907,208216,2,South Gloucestershire
386907,208216,3,Wiltshire
391907,208216,2,Wiltshire
396907,208216,1,Wiltshire
401907,208216,1,Wiltshire
406907,208216,2,Wiltshire
411907,208216,2,Wiltshire
416907,208216,2,Wiltshire
421907,208216,2,Wiltshire
426907,208216,2,Wiltshire
431907,208216,2,South Oxfordshire
436907,208216,2,South Oxfordshire
441907,208216,2,South Oxfordshire
446907,208216,1,South Oxfordshire
451907,208216,1,South Oxfordshire
456907,208216,2,South Oxfordshire
461907,208216,2,South Oxfordshire
466907,208216,2,South Oxfordshire
471907,208216,2,South Oxfordshire
476907,208216,1,South Oxfordshire
481907,208216,1,South Oxfordshire
486907,208216,1,South Oxfordshire
491907,208216,1,South Oxfordshire
496907,208216,1,South Oxfordshire
501907,208216,2,Hillingdon
506907,208216,2,Hillingdon
511907,208216,2,Hillingdon
516907,208216,2,Hillingdon
521907,208216,2,Hillingdon
526907,208216,2,Hillingdon
531907,208216,4,Southwark
536907,208216,4,Southwark
541907,208216,3,Bexley
546907,208216,3,Bexley
551907,208216,3,Bexley
556907,208216,3,Bexley
561907,208216,2,Bexley
566907,208216,2,Bexley
571907,208216,2,Gravesham
576907,208216,2,Gravesham
581907,208216,3,Swale
586907,208216,3,Swale
591907,208216,4,Swale
596907,208216,4,Swale
601907,208216,4,Swale
606907,208216,3,Swale
611907,208216,2,Swale
616907,208216,2,Swale
621907,208216,1,Thanet
626907,208216,1,Thanet
631907,208216,1,Thanet
636907,208216,1,Thanet
641907,208216,1,Thanet
