postcodeDistrict,catsPerHousehold,dogsPerHousehold,pre_1900,1900_1929,1930_1945,1945_1964,1965_1982,1983_1999,2000_present,unknown
CA8,1.395701557,1.600619888,0.3900002193006272,0.04179454407724558,0.039177120287761075,0.14850120872121292,0.1287859807606706,0.1375401394992792,0.09795265695333578,0.016248130399867677
CA9,1.555498211,1.78387805,0.525116842826386,0.009872283031789582,0.009832940837868533,0.12670368918649855,0.10059163881506007,0.10157812685853539,0.07649865021733465,0.049805828226527266
CB1,0.326789319,0.374768861,0.19459332795852405,0.0672320417909879,0.07197199291512663,0.1399526203864125,0.15002715339986628,0.13564720244497072,0.2239105689090995,0.016665092195012443
CB10,0.603851803,0.692509942,0.3008337658679092,0.030127610927674124,0.03143196806107505,0.12385076489675913,0.21088737070265207,0.20730379733907528,0.074160525476986,0.021404196727869113
CB11,0.521683556,0.59827767,0.2736910404197182,0.04246458283625948,0.03659609949123454,0.14579531407470134,0.2310769407534607,0.13697565439202017,0.10972277902627434,0.02367758900633126
CB2,0.261425093,0.299807793,0.20084217621621492,0.055586425889702605,0.05316207988915923,0.14246310435196313,0.17675069048273093,0.11201750787745182,0.22744853809408636,0.03172947719869104
CB21,1.0742819,1.232009068,0.21985639162224319,0.033049382231816415,0.038135544279066284,0.16820820750298027,0.2396371892514204,0.17136317755239455,0.10922859199264483,0.02052151556743405
CB22,0.381599648,0.437626499,0.14129963955643451,0.058886329007162376,0.07239469953105415,0.21758202982617567,0.25126081287990293,0.1293835815342867,0.1204684522456213,0.008724455419362356
CB23,0.806529318,0.924944777,0.09395642146412712,0.025853240073851376,0.041179898690005955,0.08434861103791862,0.1897649514900992,0.17749997452576619,0.3634059897858675,0.023990912932363995
CB24,0.692578716,0.794263831,0.11265257184928712,0.06345828573265201,0.0482558715764443,0.1203089360568222,0.2145517596320805,0.25107370950715047,0.16792332110672467,0.021775544538838742
CB25,0.855067227,0.980609072,0.15059033367980007,0.04343148690920198,0.04711212502493057,0.1410533645379847,0.2378273994705223,0.21572166425471945,0.13401701892550993,0.030246607197330973
CB3,1.133966344,1.300456443,0.12902540987018307,0.057457673116892136,0.07660081309918745,0.08924870398757168,0.19000570060470412,0.15948139819336113,0.2655565504722161,0.0326237506558844
CB4,0.354336884,0.406360988,0.12316720586240681,0.07206760864151152,0.08308035204090247,0.1274763156602439,0.22291836431209458,0.21911699305670124,0.1360582092443615,0.016114951181777998
CB5,1.265066074,1.450804369,0.1838269848780095,0.036301693641101494,0.09373157740008846,0.1808074567802845,0.15090718153114266,0.1730858084709942,0.15734902730918904,0.023990269989190093
CB6,0.296852411,0.340436586,0.11616734439615425,0.06634675880894367,0.04433471397989824,0.12067272595057124,0.19561042852990113,0.2299824667736574,0.20519792952525165,0.02168763203562237
CB7,0.336627603,0.386051612,0.20116135409131333,0.0724134665101351,0.05204282173921493,0.09617187769314857,0.15208055654573535,0.20420681878574573,0.18725324229869925,0.034669862336007745
CB8,1.556349329,1.78485413,0.23548061429838266,0.04652343418712498,0.03593344668236366,0.14350562986381682,0.25802830698661483,0.14104126455065052,0.1219533072532262,0.0175339961778203
CB9,0.339820504,0.389713299,0.13461398669496868,0.013107134400707838,0.046635761654411106,0.14595989225275682,0.30264266938775325,0.20808464912124006,0.1423155898020316,0.006640316686130661
CF10,0.111689762,0.128088167,,,,,,,,
CF11,0.186283793,0.21363417,,,,,,,,
CF14,0.371616841,0.426178006,,,,,,,,
CF15,0.306222273,0.35118214,,,,,,,,
CF23,0.297778944,0.341499153,,,,,,,,
CF24,0.146829772,0.168387469,,,,,,,,
CF3,0.230631636,0.264493208,,,,,,,,
CF31,0.507773567,0.582325401,,,,,,,,
CF32,0.226712526,0.259998691,,,,,,,,
CF33,0.41917968,0.480724069,,,,,,,,
CF34,0.445557755,0.510975,,,,,,,,
CF35,0.473047518,0.542500838,,,,,,,,
CF36,0.558922728,0.640984335,,,,,,,,
CF37,0.12659169,0.145178012,,,,,,,,
CF38,0.159054137,0.182406628,,,,,,,,
CF39,0.119330294,0.13685049,,,,,,,,
CF40,0.069440914,0.079636301,,,,,,,,
CF41,0.062671018,0.071872441,,,,,,,,
CF42,0.057765488,0.066246676,,,,,,,,
CF43,0.13580929,0.155748949,,,,,,,,
CF44,0.091403647,0.104823624,,,,,,,,
CF45,0.396951692,0.455232546,,,,,,,,
CF46,0.175029194,0.20072716,,,,,,,,
CF47,0.375620061,0.430768983,,,,,,,,
CF48,0.34108072,0.391158541,,,,,,,,
CF5,0.341797265,0.391980289,,,,,,,,
CF61,0.332285224,0.38107168,,,,,,,,
CF62,0.220377189,0.252733194,,,,,,,,
CF63,0.196083579,0.224872771,,,,,,,,
CF64,0.190389939,0.218343185,,,,,,,,
CF71,0.428489608,0.49140089,,,,,,,,
CF72,0.454199885,0.520885977,,,,,,,,
CF81,0.21244833,0.243640211,,,,,,,,
CF82,0.191059077,0.219110567,,,,,,,,
CF83,0.252202568,0.289231208,,,,,,,,
CH1,0.367043801,0.420933547,0.27392073885923934,0.031625463231617926,0.029036524644761655,0.16330644287470997,0.10509316734074982,0.1915882484563164,0.1965363654231413,0.008893049169463619
CH2,0.583409363,0.669066123,0.15744389398992747,0.04441039880541078,0.1417470499303575,0.24359683171595198,0.16991208918542886,0.1338387401465733,0.10194540432593042,0.007105591900419626
CH3,0.532003413,0.610112698,0.23987934908783265,0.0464372931007591,0.06671658330833981,0.18278900798514067,0.17673580636380207,0.15958026090062993,0.11425454391357595,0.013607155339919793
CH4,0.559209173,0.641312836,0.21811157190606398,0.10001470658202571,0.09753890474519922,0.14117876441797877,0.18635235231939096,0.17645481973842134,0.07527071295333125,0.00507816733758874
CH41,0.18716721,0.214647291,0.2721025854409568,0.18956201996509503,0.07165098676294696,0.02918987716292499,0.14429224299327292,0.17273997501851676,0.11086417995609237,0.009598132700194256
CH42,0.290389739,0.333025058,0.2973552998982162,0.28518671398813705,0.06344596988177278,0.07591840068608417,0.10749266337375435,0.08070394143801289,0.08650817169658921,0.0033888390374333835
CH43,0.227467332,0.260864319,0.1457809539314199,0.08635126657911811,0.10068247414817412,0.1437799011301085,0.32153168731809834,0.1244825059393084,0.07056872047592241,0.006822490477850144
CH44,0.265358866,0.304319127,0.3190135141303012,0.4029459506196577,0.06573890270838827,0.04135819028501927,0.07158691091195697,0.06409965011499735,0.0323261916796525,0.0029306895500267314
CH45,0.32970439,0.378111926,0.27728007534202614,0.3917186970617273,0.08608798027945545,0.06394167928893134,0.07727861437658667,0.06571648948790276,0.03511730571568266,0.002859158447687575
CH46,0.25328998,0.290478274,0.008257455795231365,0.09224827899180937,0.1374691509253316,0.377741051854127,0.19129260608315724,0.1150113816887753,0.07621143620729073,0.0017686384542773862
CH47,0.556903813,0.638669001,0.1892649240621862,0.3050718427264236,0.18829274574640634,0.08881776144470563,0.06916077698881465,0.06913420100277085,0.08879660143630141,0.0014611465923913157
CH48,0.40349205,0.462733166,0.1676458631693125,0.19451267450317675,0.13581001489449426,0.19312964622305837,0.1414838800201938,0.10892625635685893,0.054697034409104256,0.0037946304238011277
CH49,0.291759396,0.334595809,0.018119865048556658,0.04686904217241558,0.09688443906070857,0.41603765198307696,0.24256506444366122,0.1454472072719922,0.03253981769176737,0.00153691232782144
CH5,1.048966458,1.202976787,,,,,,,,
CH6,0.61405113,0.704206745,,,,,,,,
CH60,0.772343426,0.885739678,0.08020093893343709,0.15525786286228285,0.14983497208041113,0.2594012619908362,0.17912625187295478,0.10725385312040944,0.05958359511094221,0.009341264028726313
CH61,0.578451863,0.663380758,0.04053470909553087,0.10027339608247375,0.18411962999975517,0.3698394367805562,0.20550443299097199,0.07354547587238154,0.024383564984476393,0.0017993541938540493
CH62,0.152570953,0.174971576,0.10410617797395061,0.2016707146915708,0.2032067027682585,0.18596321269919097,0.1475493779261409,0.07545531751619171,0.07685434703285589,0.0051941493918406766
CH63,0.397168846,0.455481582,0.0760054253935832,0.16313152185831298,0.21103328135994698,0.19955861163363428,0.256795759408672,0.05910628224570613,0.03207603383246497,0.0022930842676794753
CH64,1.149431394,1.318192087,0.09906693504250551,0.10417099260561498,0.08472337730958959,0.2695004111044972,0.2492429270627288,0.10419898799076294,0.08788777851309702,0.0012085903712039546
CH65,0.211527271,0.242583921,0.027765005143738353,0.19109738151356076,0.10499176300671409,0.24763974974609054,0.2293104490506695,0.0636620883122931,0.13388722336932124,0.0016463398576123545
CH66,0.576692107,0.661362633,0.04148695526307896,0.04521018475849218,0.08232219125472992,0.25933147901917175,0.33067896988415907,0.16725239687813523,0.07187739591288927,0.0018404270293435343
CH7,0.738767578,0.84723419,,,,,,,,
CH8,1.17360815,1.345918499,,,,,,,,
CM0,0.646615395,0.741552129,0.1663658932658803,0.07478081090447204,0.04898057798793222,0.10677055213687808,0.24544076410660756,0.2726506074677513,0.07562474540439637,0.00938604872608209
CM1,0.274592783,0.314908777,0.06255439350774995,0.07951653736995172,0.05644366485087667,0.1608110707390612,0.23841143530475195,0.2335958632478855,0.15729925819778595,0.01136777678193706
CM11,0.220745814,0.25315594,0.03716130749244036,0.05862000916027348,0.03217325417058581,0.31767147065670504,0.290335629165097,0.15571817666232216,0.10218629135957914,0.006133861332996969
CM12,0.307553292,0.352708581,0.03271041074731606,0.04189745083376499,0.017064492446304095,0.32225423534450964,0.28341173889228977,0.2317955566118597,0.06657560120431685,0.004290513919638895
CM13,0.337749704,0.387338461,0.07252253437193644,0.04559741158471718,0.060161520488732675,0.4464141036576525,0.18137360035150374,0.1208128788036295,0.06700916644365244,0.00610878429817559
CM14,0.134351471,0.154077091,0.14940116253060767,0.10338446599322769,0.06485738000447593,0.09807332166705081,0.22166842644621215,0.13775445378509457,0.21298323140727954,0.011877558166051634
CM15,0.418928301,0.480435783,0.07779261159773743,0.08534607208163925,0.09528113284896568,0.31372750864113064,0.24814014060734085,0.10062096414574523,0.06911111498153893,0.009980455095901982
CM16,0.612712024,0.70267103,0.09992586710053374,0.08780333571116777,0.08742926760013581,0.2783704471352859,0.24351763607575408,0.10916617302796905,0.08371107639945752,0.010076196949696152
CM17,0.290638919,0.333310822,0.09091700202276026,0.0348210852684703,0.03312114149988343,0.24303784431963818,0.15923397529292055,0.23516251970327773,0.19708429777272046,0.006622134120329154
CM18,0.076302964,0.087505844,0.00426151195430032,0.0008755503421181411,0.0017086993580755667,0.5254183553551848,0.33555114033093947,0.0862052014663438,0.045458661421668725,0.0005208797713691521
CM19,0.199935791,0.229290568,0.02997993997568127,0.022603399494941508,0.021814788113214613,0.39725700575480666,0.33219923792494194,0.11341976083386092,0.07515874565662067,0.007567122245932474
CM2,0.43880511,0.503230925,0.06449986884301287,0.08859110799460186,0.07608499453673395,0.1849669743256377,0.1910901554063328,0.19708700028807488,0.18759873016709697,0.010081168438508982
CM20,0.55313387,0.634345551,0.012290027609627715,0.0037146243231622523,0.0043459737203001775,0.6085153467464597,0.05890711636555474,0.12178170355826554,0.18803668066736115,0.0024085270092686914
CM21,0.699060993,0.801697843,0.1189364761030018,0.06665283064846135,0.07064249650088421,0.17568085606121192,0.22980767481634984,0.2532150430107733,0.07084697947863694,0.014217643380680696
CM22,0.601493787,0.68980572,0.21807635567952613,0.05520004412167829,0.05264252475067264,0.1721396614851029,0.19130197955033457,0.13454713557529427,0.1562772560166343,0.0198150428207569
CM23,0.574991441,0.659412273,0.18844576689521877,0.04067194193832847,0.06462897637094236,0.13706136289404572,0.14957347605980498,0.2547215746167396,0.15629856670592573,0.008598334518994333
CM24,0.766500534,0.879038927,0.18463800583749024,0.05154192021237257,0.03483553839284392,0.16575524211998685,0.23555961361688255,0.09815231883602533,0.21340398295746904,0.016113378026929494
CM3,0.45825554,0.525537088,0.10057402309448006,0.07032356831389536,0.05674298889021073,0.11702708281275041,0.3426621353509489,0.19940332386035836,0.10186719618639993,0.011399681490956225
CM4,0.748915255,0.858871759,0.17554541969398682,0.07882734137039765,0.061297779359667084,0.241401357019634,0.25111780946774576,0.08393061512073062,0.0899890326655526,0.017890645302285485
CM5,0.81683828,0.936767312,0.1921428177278654,0.05976357705204502,0.11234129096498605,0.22137307196125278,0.16239664073925153,0.09367251588625342,0.12420419804889021,0.034105887619455606
CM6,0.647594883,0.742675427,0.21618105285954822,0.06028419703133602,0.044777990366611106,0.1441531072129524,0.1371509913045742,0.19352818461033222,0.18543740324841618,0.018487073366229664
CM7,0.302477042,0.346887031,0.1437038851257447,0.0955776365253722,0.05989646537579926,0.1341187395138942,0.20174310709310525,0.17494932046071004,0.18067098847250174,0.009339857432872625
CM77,0.469924488,0.538919282,0.10907744959894203,0.04832457364774038,0.031240863805781664,0.15288545574913806,0.19439207225430222,0.2257343759482933,0.22735092758745762,0.010994281408344759
CM8,0.334668291,0.383804631,0.08151779292591589,0.07507317588954651,0.07281025154899573,0.09330827563814639,0.3614575370384275,0.19538935959570233,0.10963743427060255,0.01080617309266309
CM9,0.661441882,0.758555456,0.18821018980772436,0.09347581542025869,0.032473693958360104,0.13889397890292032,0.19395760609210597,0.22430435893412615,0.1195154304284571,0.009168926456047402
CO1,0.52739711,0.604830093,0.24509470164502425,0.05821170608129758,0.06291202387148757,0.07149155101322473,0.14651126722262056,0.1785242467846446,0.23032030944173904,0.0069341939399617065
CO10,0.493331624,0.565763078,0.24101690794219294,0.027875598085493846,0.0381333481045712,0.1281528996075978,0.28373871027019626,0.1725605960275015,0.10248714828496688,0.006034791677479654
CO11,0.212305309,0.243476192,0.17861619446412813,0.07836984298079766,0.06740005495963115,0.12394499025693306,0.22509016736446935,0.20958311985905806,0.10809646418029477,0.008899165934687907
CO12,0.258629279,0.296601494,0.25561005954103777,0.11384100998640999,0.07778450896763305,0.12489757172001037,0.18362732636060647,0.12954260681902333,0.10759813613618684,0.007098780469092141
CO13,0.087853809,0.100752596,0.06212476858464199,0.1657102400322905,0.059535588913534866,0.2150513813879324,0.2634272113495635,0.16073754428487735,0.0661087560609383,0.007304509386221127
CO14,0.079161304,0.090783847,0.19151347165452504,0.1509337392614142,0.029114980311282075,0.10714456635855482,0.29549540015369025,0.14121818121896232,0.07720174448670242,0.007377916554868935
CO15,0.169130117,0.193961974,0.08239279387789404,0.15947292265365823,0.188332414200365,0.19448333703305462,0.1671608910303441,0.11283367341168926,0.084021330928685,0.011302636864309715
CO16,0.322877676,0.370282906,0.08348089626998449,0.0849743505418253,0.09302280124636081,0.16899076544109368,0.310214949060809,0.1541517432412295,0.0986534848378567,0.006511009360840486
CO2,0.320803755,0.36790449,0.11346729241259365,0.07263148011274735,0.05800930938340154,0.22316339292848877,0.18050304174577836,0.13660974254336597,0.2099099694072857,0.005705771466338594
CO3,0.285882167,0.327855679,0.11339980106971381,0.07079446505970086,0.07151929900990502,0.21539407665894725,0.19902463632466866,0.18598080755148091,0.14209301118204729,0.001793903143536091
CO4,0.305442037,0.350287349,0.06166721390775328,0.062327097225729884,0.0477997353105686,0.08522850636939903,0.27693815369918534,0.2562066933292262,0.20533098919922185,0.004501610958915869
CO5,0.64471745,0.739375525,0.11047127503152165,0.08527274880395411,0.06282110169980845,0.1811599502041762,0.26603359245834,0.1704404812083625,0.11991162568650798,0.003889224907329112
CO6,0.565792044,0.64886221,0.23215158926850382,0.0779085875004892,0.04823251187782081,0.1315369717787849,0.27857362935696517,0.14545834285211956,0.07787949619317693,0.008258871172139626
CO7,0.435619671,0.499577797,0.22821873775783857,0.05616787310016283,0.057857175537157725,0.151260827083984,0.28538515398045683,0.10785535055117502,0.10452655965021333,0.008728322339011682
CO8,1.535842126,1.761336039,0.33146970334858195,0.04704265488440885,0.042187131142528485,0.09510685101668434,0.25792232065443926,0.12826261461947885,0.08322257763499012,0.014786146698888022
CO9,0.698101403,0.800597365,0.224350859828925,0.09504777964593258,0.052735902611838734,0.11892516336465032,0.21425919722989037,0.18839113951713804,0.09442946672873909,0.011860491072885834
CR0,0.12253422,0.14052482,0.18943153734572202,0.12615902585482464,0.1891934538904903,0.1351295287805097,0.1755132244680827,0.08831924333036054,0.08901372619602325,0.007240260133986804
CR2,0.163456179,0.187454983,0.11053358402352481,0.1723058945150478,0.27835966683671176,0.17130308346578735,0.11681376150650569,0.06582361082562846,0.06895609516023346,0.015904303666560725
CR3,0.677867221,0.77739238,0.07080586151501451,0.1457716018003741,0.2345731516473692,0.19280965188856647,0.13230387626868925,0.10258878105212442,0.11036994969003962,0.010777126137822427
CR4,0.126716228,0.145320834,0.132032724168072,0.3108975115078427,0.1944323265652803,0.07643775533694598,0.07966147617127464,0.10632960452428593,0.09105308662267639,0.00915551510362205
CR5,0.358878985,0.411569964,0.03898434974059425,0.27666877028923487,0.32499390904493103,0.1745139678538858,0.06251248794483794,0.05395102743623867,0.06024496255537041,0.008130525134907224
CR6,0.167214656,0.191765282,0.07046993972315146,0.12600575742844866,0.16935277476920454,0.2502014893990718,0.147337308860677,0.11362188277986804,0.11290178684158989,0.010109060197988668
CR7,0.046205395,0.052989318,0.31553162192414486,0.3466729058575093,0.14639063036133546,0.033596665826838665,0.058407901554767924,0.0482184416003623,0.045773888622165755,0.00540794425287568
CR8,0.147129372,0.168731057,0.06266981434125113,0.24631816523830968,0.25690310742875083,0.1558334859204349,0.0830014920239829,0.07700914658152187,0.09460039157821255,0.02366439688753618
CT1,0.471123682,0.540294543,0.22211306278585513,0.05524549796190167,0.04533740483552381,0.11459563900660392,0.2621398724555444,0.15573025037273527,0.13409341767508742,0.010744854906748454
CT10,0.181884627,0.208589114,0.21320796183033616,0.1645272173332235,0.07392732941261532,0.1787262682125399,0.22339544267206365,0.07064726983227573,0.06181360397275464,0.013754906734191078
CT11,0.118494857,0.135892393,0.41544289886795727,0.10940381741407529,0.10591534995341387,0.10309878644471265,0.10267136618544277,0.06935532070576181,0.07873262716097965,0.015379833267656658
CT12,0.411227903,0.471604804,0.12112174709884893,0.10337607240454817,0.14389251255374866,0.25832803277609595,0.19375405188864744,0.07754277693163655,0.08738424443628746,0.014600561910186882
CT13,0.607500214,0.696694018,0.3536725010655164,0.07451869336516294,0.05533074232726934,0.17200983092128444,0.14437679223101377,0.11089386725392197,0.05990398618952582,0.029293586646305377
CT14,0.614439816,0.704652498,0.3408110288150984,0.08161321464074633,0.09348069630473321,0.10612038501834876,0.1736981690116849,0.12468292547583301,0.06028649352151749,0.01930708721203792
CT15,0.637970403,0.73163787,0.20002322248593454,0.1259050480528122,0.07852009747992018,0.14853858966656883,0.27143603444827474,0.08758130536101649,0.047893763956925565,0.040101938548547385
CT16,0.653106478,0.748996239,0.3302220952266796,0.04374723857514469,0.03497772614942174,0.16342847673178712,0.23186107554313495,0.08171656620924353,0.09341809485754572,0.020628726707042598
CT17,0.484245832,0.555343301,0.3855248414877113,0.0645462758081937,0.12423266372870964,0.16921283051622638,0.09387886625074536,0.0969782984792908,0.052734338600046934,0.012891885129075848
CT18,0.340286234,0.390247407,0.15614300704499443,0.05951871482817186,0.0656773821876801,0.13634856127567913,0.1511545302606842,0.17125674775024366,0.22471820867387363,0.035182847978672986
CT19,0.537315987,0.61620527,0.28116461372965496,0.16791179883228902,0.14067760762681916,0.09342227664605558,0.18354519908435554,0.09416995630720432,0.03435987776367679,0.004748670009944622
CT2,0.19176568,0.219920913,0.12854513537193676,0.04062409617649959,0.07982877447233734,0.20366601119989758,0.2815340541912302,0.16427856540516417,0.08641045853940535,0.01511290464352907
CT20,0.390230451,0.447524485,0.5219022076637068,0.07595249856282123,0.03764176029367283,0.06638376258255148,0.125144566952946,0.08945809561247227,0.07042698291737796,0.013090125414451544
CT21,0.21649707,0.248283391,0.1872645963120246,0.14466496342877985,0.07764988290205434,0.16878401893660186,0.19559357904043911,0.13174789506582074,0.07879725931694488,0.015497804997334557
CT3,0.807944116,0.926567298,0.2632841894063213,0.1145004331963017,0.06141177577823144,0.18887086683032753,0.13761865391901756,0.10178730964451414,0.09746451810107568,0.035062253124210616
CT4,0.53402333,0.612429182,0.28093321936479176,0.0563321817129782,0.06809436374700709,0.1696805696570802,0.19199440771125098,0.09706219136520265,0.08464214567792515,0.05126092076376392
CT5,0.52085715,0.59732993,0.17490183558481368,0.16512749805112456,0.10254007596131581,0.15861678632766643,0.1817310743690684,0.08968234397041766,0.1174261978027049,0.009974187932888534
CT6,0.682559694,0.782773807,0.15809798980851428,0.09541536484445629,0.10047086222180796,0.18568595453646083,0.17303645403032544,0.13145626731184007,0.14923322024735564,0.006603886999239562
CT7,0.362971227,0.416263034,0.18661197310764907,0.09820898984440377,0.0815007045937083,0.2553666161978403,0.18088310479393183,0.12322862066365638,0.06010896231735532,0.014091028481455114
CT8,0.320340651,0.367373393,0.3170605576816702,0.14452507309211085,0.05414636180684324,0.13520776560935144,0.16346544022505077,0.06907404102081742,0.1037224163857815,0.012798344178374613
CT9,0.249190289,0.285776663,0.3803760395422759,0.13345705512247558,0.09477048440840483,0.11798031752214914,0.10138767565610941,0.07714027555144631,0.08194537798063711,0.012942774216501684
CV1,0.180230044,0.206691604,0.15512897369366635,0.13338700948285895,0.034667692533459624,0.08297351810180106,0.1260013171977145,0.04207138739951193,0.3814202793513596,0.04434982223962804
CV10,0.21248186,0.243678664,0.057997323539803865,0.1431008435784809,0.10185500983415673,0.2023553146066641,0.2333839452830112,0.11103457247040596,0.13355675033303355,0.01671624035444366
CV11,0.349959062,0.40134041,0.10031838188295464,0.17689300924888002,0.07447061341450749,0.2247888208096709,0.1871793187762811,0.14468825604162502,0.07742015622507828,0.014241443601002544
CV12,0.138588361,0.158936046,0.07074635561080153,0.09373490872264545,0.08728441266865802,0.2623661368606899,0.2604748296414952,0.11134127884480328,0.10102407683575972,0.013028000815146846
CV13,0.312609594,0.358507254,0.1770273314828494,0.06999482812925448,0.052415481190715756,0.16490486597332796,0.25037563201311114,0.11673415143581176,0.10769161046214895,0.0608560993127806
CV2,0.108547656,0.124484734,0.03604330850044423,0.14222527480883104,0.17921410081864966,0.256938068581179,0.16533985451391145,0.06543817552284494,0.12763765932525142,0.027163557928888197
CV21,0.322248333,0.369561163,0.17004978609894808,0.11205695848144946,0.0661226554158247,0.08644141379888551,0.1474698374130783,0.1857677043748134,0.20862188814065308,0.02346975627634748
CV22,0.361725853,0.414834813,0.07400729537113222,0.06752381864199197,0.1225223740683462,0.22339065660368226,0.1997254048194335,0.1044011371330174,0.18938699933491543,0.01904231402748102
CV23,0.351691595,0.403327315,0.21027804929692745,0.032827476609719485,0.04168243543044242,0.16477284642919143,0.16726121159018698,0.13425971083080623,0.20000457006289285,0.04891369974983311
CV3,0.154472037,0.17715178,0.029765265257403948,0.0718629926511051,0.1372873674024562,0.32227283061798445,0.20361076630435698,0.046508770220610014,0.15938903362645293,0.029302973919630423
CV31,0.397166095,0.455478427,0.33337645684061196,0.03239139652230447,0.05374551669051937,0.16010175175921873,0.1655459201924897,0.13834180260339124,0.0925750713593559,0.02392208403210865
CV32,0.58918722,0.67569229,0.32650245683816653,0.038290870415045766,0.044368422432559444,0.19888618213416714,0.15641527071638853,0.10540076840387617,0.10083245268487115,0.029303576374925255
CV33,0.697729812,0.800171217,0.21286018419353556,0.03572148851241695,0.022469794467131453,0.18895376841136818,0.2669682650761182,0.16939258400350457,0.05832220559785551,0.04531170973806961
CV34,0.288508036,0.330867081,0.06533130442892379,0.031838340026369524,0.031155921120682526,0.10275622483829942,0.4415356425951609,0.13152673111987853,0.18744640147554906,0.008409434395136368
CV35,0.532418165,0.610588345,0.19197792534209365,0.036599316554369786,0.02869690132775885,0.12756709469208874,0.35732294555811767,0.11427005212673058,0.09139279855437929,0.05217296584446143
CV36,0.607483738,0.696675121,0.2411528437917756,0.0403707860788717,0.036313138035829015,0.13090447333969787,0.18032683214336417,0.1847077144250932,0.13238449593560267,0.053839716249765864
CV37,0.461591785,0.529363163,0.16042003071381378,0.08813550564405105,0.06357319704706584,0.124448139958469,0.14738656331321004,0.15815913458464992,0.22049493163595138,0.03738249710278897
CV4,0.464988495,0.533258582,0.0238851052150303,0.03197039621183265,0.14632049493515303,0.33940807991091126,0.12621971560275957,0.06541282646699186,0.23515594982174842,0.03162743183557295
CV47,0.512589489,0.587848402,0.22181454167053674,0.037135177822593596,0.029296732296011516,0.17743691914734772,0.24322486356392076,0.19087851614676096,0.055044877035814344,0.04516837231701442
CV5,0.321739861,0.368978037,0.0547180454586814,0.18053709559949832,0.16287244849571791,0.27566170084743785,0.11391252476510859,0.06650791606946224,0.12267870248673064,0.023111566277363098
CV6,0.227934556,0.261400141,0.05383481183105615,0.22345726445628766,0.25355637068897474,0.13982694873028623,0.07241124415675676,0.06020145422466637,0.1607443033783645,0.035967602533607604
CV7,0.503815207,0.577785872,0.09574804338652863,0.11148637741249277,0.0683038684567329,0.2037798552389828,0.20049579456659614,0.09542140449193187,0.17213592662103697,0.05262872982569791
CV8,0.465967917,0.534381804,0.12822131857626676,0.08630864296511993,0.05888961870777943,0.26321766169156424,0.16833928604854376,0.1772664357479219,0.09703130367204219,0.020725732590761815
CV9,0.604556294,0.693317868,0.1413691030798835,0.08091904803275593,0.11489146375336064,0.20417780030450228,0.18792266517192036,0.14181926185113938,0.08674400407898306,0.04215665372745482
CW1,0.565202958,0.648186635,0.23630717574651947,0.06810108883057622,0.07287220201332623,0.1821673257749185,0.15992233127532496,0.16355230681590666,0.11258365301460437,0.004493916528823599
CW10,0.235968169,0.270613258,0.12303077602401813,0.0766998024836183,0.057193658460493325,0.14585484108291727,0.17778769077180953,0.28217776996861804,0.127216361014039,0.010039100194486443
CW11,0.456605955,0.523645308,0.17921337432627343,0.05948354285893893,0.07085320884683965,0.1457467099280473,0.22443891601813712,0.18323944308240667,0.12900446066020363,0.008020344279153331
CW12,1.036191564,1.188326269,0.1575958626835064,0.056751481126410284,0.09820236039457292,0.16841291077882872,0.2436921077836478,0.128279638306219,0.14022306844669774,0.006842570480117118
CW2,0.290183434,0.332788462,0.19709707681983799,0.11267906640830873,0.08908157232778781,0.15775789755733596,0.19485845798662688,0.13876854998484212,0.1056991418877782,0.004058237027482374
CW3,0.450183815,0.516280263,0.2539325841984036,0.034294280879570406,0.04492506899775532,0.15005953503441863,0.23368361750642497,0.14527217593352656,0.12684452574183705,0.010988211708063446
CW4,0.581933893,0.667374023,0.09329081166032466,0.02602547876176975,0.0813029582234114,0.15291454567195406,0.32959390808271044,0.18831154136472,0.11916138830344881,0.009399367931660924
CW5,0.916435564,1.050987571,0.23084057922441154,0.05107531438772752,0.04616647450157398,0.16251515657734592,0.15536945010436784,0.15918801309507893,0.18416384505901623,0.010681167050478096
CW6,0.768852785,0.881736537,0.2926939278030164,0.042803710829010515,0.045360735127287624,0.11272964171523085,0.21038772041943207,0.17783939694488543,0.10052720905081783,0.017657658110319264
CW7,0.323058429,0.370490198,0.12095227207571169,0.06645793088759337,0.03950239489847554,0.1641787511686404,0.24640055792322235,0.21901640302661357,0.13188593145994923,0.01160575855979386
CW8,0.165251234,0.18951359,0.17762743919728397,0.08375529837686065,0.07722281732836134,0.20872032740206062,0.18800087523020312,0.13329166164679013,0.11942667839342595,0.011954902425014242
CW9,0.230471732,0.264309827,0.25973342141596295,0.053701108140000633,0.07931601838535446,0.13875771911311002,0.12573223323180877,0.17376289749987187,0.15710735459513364,0.011889247618757594
DA1,0.234504962,0.268935221,0.1289639521637293,0.23018920371621768,0.09144458950639692,0.16663185550249915,0.08644366758265185,0.10607091014341566,0.17039656643540163,0.0198592549496879
DA10,0.259166354,0.297217423,0.220697614517604,0.12174416869981576,0.025768970792767666,0.1898452523232617,0.15197225741527445,0.10745666353020818,0.17226416074428563,0.010250911976782701
DA11,0.362354515,0.415555775,0.18557721002139949,0.15499949833781584,0.11374609542341878,0.17256115143379225,0.14065189367458283,0.10798068922712568,0.1102000724256723,0.014283389456192855
