dateTime,stationReference,parameter,qualifier,unitName,value
2023-10-20T08:00:00Z,E6270,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,055027_TG_328,level,Stage,mASD,0.212
2023-10-20T08:00:00Z,2018,level,Stage,mASD,1.042
2023-10-20T08:00:00Z,5420TH,level,Stage,mASD,0.168
2023-10-20T08:00:00Z,E21862,level,Stage,mASD,0.411
2023-10-20T08:00:00Z,2602TH,level,Stage,mASD,0.289
2023-10-20T08:00:00Z,2830TH,level,Stage,mASD,0.250
2023-10-20T08:00:00Z,E1141,level,Stage,mASD,0.613
2023-10-20T08:00:00Z,4040,level,Stage,mASD,0.924
2023-10-20T08:00:00Z,588006,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E12412,level,Stage,mASD,1.744
2023-10-20T08:00:00Z,2894TH,level,Stage,mASD,0.856
2023-10-20T08:00:00Z,531108,rainfall,Tipping Bucket Raingauge,mm,0.010
2023-10-20T08:00:00Z,3779,rainfall,Tipping Bucket Raingauge,mm,0.8
2023-10-20T08:00:00Z,585512,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,035103,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,4148,level,Stage,mASD,0.797
2023-10-20T08:00:00Z,1387,rainfall,Tipping Bucket Raingauge,mm,1.4
2023-10-20T08:00:00Z,2619,level,Stage,mASD,2.115
2023-10-20T07:45:00Z,E70139,level,Tidal Level,mAOD,-2.061
2023-10-20T08:00:00Z,E46361,rainfall,Tipping Bucket Raingauge,mm,0.600
2023-10-20T08:00:00Z,1792,rainfall,Tipping Bucket Raingauge,mm,2.4
2023-10-20T08:00:00Z,1771,rainfall,Tipping Bucket Raingauge,mm,2.4
2023-10-20T08:00:00Z,E651,level,Stage,mASD,1.766
2023-10-20T08:00:00Z,4310TH,level,Height,m,0.242
2023-10-20T08:00:00Z,2084,level,Stage,mASD,1.685
2023-10-20T08:00:00Z,E3281,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2895TH,level,Downstream Stage,mASD,0.255
2023-10-20T08:00:00Z,E9140,level,Stage,mASD,0.796
2023-10-20T08:00:00Z,2880TH,level,Stage,mASD,1.009
2023-10-20T08:00:00Z,E24506,rainfall,Tipping Bucket Raingauge,mm,0.310
2023-10-20T08:00:00Z,055040,level,Stage,mASD,1.523
2023-10-20T08:00:00Z,2898TH,level,Stage,mASD,1.362
2023-10-20T08:00:00Z,E73439,level,Tidal Level,mAOD,-2.350
2023-10-20T08:00:00Z,0901TH,level,Downstream Stage,mASD,2.451
2023-10-20T08:00:00Z,E37291,rainfall,Tipping Bucket Raingauge,mm,0.600
2023-10-20T08:00:00Z,1984TH,level,Downstream Stage,mASD,0.489
2023-10-20T08:00:00Z,4015,level,Stage,mASD,1.723
2023-10-20T08:00:00Z,E8020,rainfall,Water,mm,0.0
2023-10-20T08:00:00Z,E70639,level,Tidal Level,mAOD,-0.126
2023-10-20T07:45:00Z,E72639,level,Tidal Level,mAOD,3.000
2023-10-20T08:00:00Z,3269TH,level,Stage,mASD,1.009
2023-10-20T08:00:00Z,3823TH,level,Stage,mASD,0.337
2023-10-20T08:00:00Z,E21870,rainfall,Tipping Bucket Raingauge,mm,0.400
2023-10-20T08:00:00Z,E22322,rainfall,Tipping Bucket Raingauge,mm,1.870
2023-10-20T08:00:00Z,583948,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,46115,level,Stage,mASD,0.268
2023-10-20T08:00:00Z,3572,rainfall,Tipping Bucket Raingauge,mm,0.8
2023-10-20T08:00:00Z,4099,level,Stage,mASD,2.192
2023-10-20T08:00:00Z,2258,level,Stage,mASD,1.867
2023-10-20T08:00:00Z,5544TH,level,Downstream Stage,mAOD,-0.362
2023-10-20T08:00:05Z,E2896,level,Stage,mASD,1.238
2023-10-20T08:00:00Z,E2410,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2889TH,level,Stage,mASD,0.891
2023-10-20T08:00:00Z,061431,rainfall,Tipping Bucket Raingauge,mm,0.4
2023-10-20T08:00:00Z,4165TH,level,Stage,mASD,1.359
2023-10-20T08:00:00Z,4252,level,Downstream Stage,mASD,0.510
2023-10-20T08:00:00Z,253861TP,rainfall,Tipping Bucket Raingauge,mm,0.1
2023-10-20T08:00:00Z,259110TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E14821,level,Stage,mASD,0.252
2023-10-20T08:00:00Z,4171TH,level,Downstream Stage,mASD,-1.197
2023-10-20T08:00:00Z,4050,level,Stage,mASD,0.779
2023-10-20T08:00:00Z,E8654,level,Stage,mASD,5.577
2023-10-20T08:00:00Z,268103TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,4095,level,Stage,mASD,1.891
2023-10-20T08:00:00Z,1082,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,055002_TG_301,level,Stage,mASD,1.982
2023-10-20T08:00:00Z,3660TH,level,Stage,mASD,0.780
2023-10-20T08:00:00Z,4427,level,Stage,mASD,0.877
2023-10-20T08:00:00Z,E4090,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,5308TH,level,Stage,mASD,0.937
2023-10-20T08:00:00Z,4171,level,Stage,mASD,1.635
2023-10-20T08:00:00Z,4310TH,level,Stage,mASD,0.135
2023-10-20T08:00:00Z,E6780,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E14530,level,Stage,mASD,0.101
2023-10-20T08:00:00Z,1408TH,level,Stage,mASD,1.665
2023-10-20T08:00:00Z,3422SO,level,Stage,mASD,0.110
2023-10-20T08:00:00Z,055018_TG_327,level,Stage,mASD,1.464
2023-10-20T08:00:00Z,E72939,level,Tidal Level,mAOD,3.446
2023-10-20T08:00:00Z,E70839,level,Tidal Level,mAOD,0.950
2023-10-20T08:00:00Z,E24947,rainfall,Tipping Bucket Raingauge,mm,0.890
2023-10-20T08:00:00Z,3101TH,level,Downstream Stage,mASD,2.795
2023-10-20T08:00:00Z,E427,level,Stage,mASD,0.140
2023-10-20T08:00:00Z,52121,level,Stage,mASD,0.201
2023-10-20T08:00:00Z,0155TH,level,Downstream Stage,mASD,1.524
2023-10-20T08:00:00Z,E8510,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E27601,rainfall,Tipping Bucket Raingauge,mm,0.000
2023-10-20T08:00:00Z,4173,level,Stage,mASD,1.336
2023-10-20T08:00:00Z,2088,level,Stage,mASD,0.764
2023-10-20T08:00:00Z,052287,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2002TH,level,Stage,mASD,0.129
2023-10-20T08:00:00Z,3603,rainfall,Tipping Bucket Raingauge,mm,0.8
2023-10-20T08:00:00Z,1285SO,level,Stage,mASD,0.104
2023-10-20T08:00:00Z,5313TH,level,Stage,mASD,1.307
2023-10-20T08:00:00Z,2497TH,level,Downstream Stage,mASD,2.045
2023-10-20T08:00:00Z,E22078,level,Stage,mASD,0.378
2023-10-20T08:00:00Z,E70139,level,Tidal Level,mAOD,-2.157
2023-10-20T08:00:00Z,52118,level,Stage,mAOD,6.949
2023-10-20T08:00:00Z,2841TH,level,Stage,mASD,0.274
2023-10-20T08:00:00Z,E1839,level,Stage,mASD,1.086
2023-10-20T08:00:00Z,E70539,level,Tidal Level,mAOD,-0.895
2023-10-20T08:00:00Z,3087TH,level,Stage,mASD,0.867
2023-10-20T08:00:00Z,600140,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,3829TH,level,Downstream Stage,mASD,0.184
2023-10-20T08:00:00Z,2703TH,level,Downstream Stage,mASD,3.096
2023-10-20T08:00:00Z,5563TH,level,2,mASD,-1.089
2023-10-20T08:00:00Z,1993TH,level,Stage,mASD,1.284
2023-10-20T08:00:00Z,3350TH,level,Stage,mASD,0.207
2023-10-20T08:00:00Z,3680,rainfall,Tipping Bucket Raingauge,mm,1.0
2023-10-20T08:00:00Z,1603,rainfall,Tipping Bucket Raingauge,mm,3.8
2023-10-20T08:00:00Z,3100TH,level,Stage,mASD,3.482
2023-10-20T08:00:00Z,3688,rainfall,Tipping Bucket Raingauge,mm,0.8
2023-10-20T08:00:00Z,025394,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E74039,level,Tidal Level,mAOD,-0.444
2023-10-20T08:00:00Z,2128,level,Stage,mASD,1.303
2023-10-20T08:00:00Z,594202,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,1790TH,level,Stage,mASD,0.395
2023-10-20T08:00:00Z,E2285,level,Stage,mASD,0.413
2023-10-20T08:00:00Z,2550TH,level,Downstream Stage,mASD,0.136
2023-10-20T08:00:00Z,4069,level,Stage,mASD,1.578
2023-10-20T08:00:00Z,E24727,rainfall,Tipping Bucket Raingauge,mm,0.320
2023-10-20T08:00:00Z,014555,rainfall,Tipping Bucket Raingauge,mm,0.2
2023-10-20T08:00:00Z,2219TH,level,Stage,mASD,0.165
2023-10-20T08:00:00Z,578009,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E21018,rainfall,Tipping Bucket Raingauge,mm,0.000
2023-10-20T08:00:00Z,016140,rainfall,Tipping Bucket Raingauge,mm,0.4
2023-10-20T08:00:00Z,2627,level,Stage,mASD,1.384
2023-10-20T08:00:00Z,E23420,rainfall,Tipping Bucket Raingauge,mm,0.600
2023-10-20T08:00:00Z,2904TH,level,Downstream Stage,mASD,3.115
2023-10-20T08:00:00Z,276956TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,4868TH,level,Stage,mASD,0.905
2023-10-20T08:00:00Z,1420TH,level,Downstream Stage,mASD,0.785
2023-10-20T08:00:00Z,E2043,level,Stage,mASD,0.771
2023-10-20T08:00:00Z,3999,rainfall,Tipping Bucket Raingauge,mm,0.2
2023-10-20T08:00:00Z,2935TH,level,Stage,mASD,-1.406
2023-10-20T08:00:00Z,4189,level,Stage,mASD,1.197
2023-10-20T08:00:00Z,000900,rainfall,Tipping Bucket Raingauge,mm,0.2
2023-10-20T08:00:00Z,3880TH,level,Stage,mASD,1.604
2023-10-20T08:00:00Z,E22231,rainfall,Tipping Bucket Raingauge,mm,0.000
2023-10-20T08:00:00Z,1303TH,level,Downstream Stage,mASD,2.675
2023-10-20T08:00:00Z,4037,level,Stage,mASD,1.238
2023-10-20T08:00:00Z,E2613,level,Stage,mASD,0.996
2023-10-20T08:00:00Z,4063TH,level,Stage,mAOD,15.107
2023-10-20T08:00:00Z,4188TH,level,Stage,mASD,0.657
2023-10-20T08:00:00Z,E22205,rainfall,Tipping Bucket Raingauge,mm,0.200
2023-10-20T08:00:00Z,256230TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,4146,level,Stage,mASD,1.846
2023-10-20T08:00:00Z,2655TH,level,Stage,mASD,0.235
2023-10-20T08:00:00Z,2038,level,Stage,mASD,1.166
2023-10-20T08:00:00Z,082509,rainfall,Tipping Bucket Raingauge,mm,2.0
2023-10-20T08:00:00Z,2104,level,Stage,mASD,1.566
2023-10-20T08:00:00Z,5425TH,level,Stage,mASD,0.742
2023-10-20T08:00:00Z,43108,level,Stage,mASD,0.925
2023-10-20T08:00:00Z,3102TH,level,Downstream Stage,mASD,2.933
2023-10-20T08:00:00Z,2213,level,Stage,mASD,1.868
2023-10-20T08:00:00Z,E5723,rainfall,Tipping Bucket Raingauge,mm,2.200
2023-10-20T08:00:00Z,2020TH,level,Stage,mASD,0.173
2023-10-20T08:00:00Z,4190,level,Stage,mASD,1.124
2023-10-20T08:00:00Z,4182TH,level,Stage,mASD,1.226
2023-10-20T08:00:00Z,E581,level,Stage,mASD,0.135
2023-10-20T08:00:00Z,606299,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,5280TH,level,Stage,mASD,2.875
2023-10-20T08:00:00Z,247540TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,4018,level,Stage,mASD,0.908
2023-10-20T08:00:00Z,083534,rainfall,Tipping Bucket Raingauge,mm,2.2
2023-10-20T08:00:00Z,582191,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,1502TH,level,Downstream Stage,mASD,2.067
2023-10-20T08:00:00Z,E13404,level,Stage,mASD,0.558
2023-10-20T08:00:00Z,3574,rainfall,Tipping Bucket Raingauge,mm,1.0
2023-10-20T08:00:00Z,2844TH,level,Stage,mASD,0.862
2023-10-20T08:00:00Z,596791,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,3829TH,level,Stage,mASD,0.427
2023-10-20T08:00:00Z,E22400,rainfall,Tipping Bucket Raingauge,mm,0.000
2023-10-20T08:00:00Z,4159,level,Stage,mASD,0.970
2023-10-20T08:00:00Z,2671,level,Stage,mASD,0.674
2023-10-20T08:00:00Z,2298TH,level,Downstream Stage,mASD,2.130
2023-10-20T08:00:00Z,4088,level,Stage,mASD,2.488
2023-10-20T08:00:00Z,4116,level,Stage,mASD,1.109
2023-10-20T08:00:00Z,4053,level,Downstream Stage,mASD,1.416
2023-10-20T08:00:00Z,0144TH,level,Stage,mASD,1.436
2023-10-20T08:00:00Z,241790TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,035024NE,rainfall,Tipping Bucket Raingauge,mm,0.8
2023-10-20T08:00:00Z,0904TH,level,Stage,mASD,0.218
2023-10-20T08:00:00Z,2008,level,Stage,mASD,2.170
2023-10-20T08:00:00Z,305111,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2057,level,Stage,mASD,3.375
2023-10-20T08:00:00Z,4435,level,Stage,mASD,0.882
2023-10-20T08:00:00Z,2550TH,level,Stage,mASD,0.187
2023-10-20T08:00:00Z,564595,rainfall,Tipping Bucket Raingauge,mm,0.5
2023-10-20T08:00:00Z,2207,level,Stage,mASD,1.525
2023-10-20T08:00:00Z,082732,rainfall,Tipping Bucket Raingauge,mm,1.4
2023-10-20T08:00:00Z,287283TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E5451,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,041917,rainfall,Tipping Bucket Raingauge,mm,0.2
2023-10-20T08:00:00Z,2808TH,level,Stage,mASD,0.718
2023-10-20T08:00:00Z,4729,level,Stage,mASD,0.672
2023-10-20T08:00:00Z,0490TH,level,Downstream Stage,mASD,0.999
2023-10-20T08:00:00Z,003232,rainfall,Tipping Bucket Raingauge,mm,0.4
2023-10-20T08:00:00Z,5302TH,level,Stage,mASD,0.532
2023-10-20T08:00:00Z,1925TH,level,Stage,mASD,1.698
2023-10-20T08:00:00Z,2546TH,level,Stage,mASD,1.454
2023-10-20T08:00:00Z,3697TH,level,Stage,mASD,2.608
2023-10-20T08:00:00Z,4615TH,level,Stage,mASD,0.157
2023-10-20T08:00:00Z,4091TH,level,Stage,mASD,1.749
2023-10-20T08:00:00Z,3826TH,level,Stage,mASD,0.885
2023-10-20T08:00:00Z,1757TH,level,Stage,mASD,1.766
2023-10-20T08:00:00Z,022163,rainfall,Tipping Bucket Raingauge,mm,0.6
2023-10-20T08:00:00Z,026297,rainfall,Tipping Bucket Raingauge,mm,0.2
2023-10-20T08:00:00Z,E46341,rainfall,Tipping Bucket Raingauge,mm,2.400
2023-10-20T08:00:00Z,251530TP,rainfall,Tipping Bucket Raingauge,mm,0.6
2023-10-20T08:00:00Z,1003SO,level,Stage,mASD,0.429
2023-10-20T08:00:00Z,4064,level,Stage,mASD,1.635
2023-10-20T08:00:00Z,1290_w2TH,level,Stage,mASD,0.395
2023-10-20T08:00:00Z,E1971,rainfall,Tipping Bucket Raingauge,mm,0.400
2023-10-20T08:00:00Z,2431TH,level,Stage,mASD,1.919
2023-10-20T08:00:00Z,282781TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2495TH,level,Stage,mASD,0.379
2023-10-20T08:00:00Z,3401TH,level,Stage,mASD,0.279
2023-10-20T08:00:00Z,E140,level,Stage,mASD,0.329
2023-10-20T08:00:00Z,4625TH,level,Stage,mASD,0.524
2023-10-20T08:00:00Z,E1191,level,Stage,mASD,1.355
2023-10-20T08:00:00Z,2499TH,level,Downstream Stage,mASD,2.534
2023-10-20T08:00:00Z,3771,rainfall,Tipping Bucket Raingauge,mm,1.4
2023-10-20T08:00:00Z,E22176,level,Stage,mASD,0.765
2023-10-20T08:00:00Z,055003_TG_316,level,Stage,mASD,2.465
2023-10-20T08:00:00Z,244027TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2928TH,level,Stage,mASD,1.086
2023-10-20T08:00:00Z,5290TH,level,Stage,mASD,0.131
2023-10-20T08:00:00Z,4345TH,level,Stage,mASD,0.657
2023-10-20T08:00:00Z,924203,rainfall,Tipping Bucket Raingauge,mm,0.4
2023-10-20T08:00:00Z,1301TH,level,Downstream Stage,mASD,2.111
2023-10-20T08:00:00Z,E1163,level,Stage,mASD,0.332
2023-10-20T08:00:00Z,074108,rainfall,Tipping Bucket Raingauge,mm,0.4
2023-10-20T08:00:00Z,E21325,level,Stage,mASD,0.242
2023-10-20T08:00:00Z,574656,rainfall,Tipping Bucket Raingauge,mm,0.8
2023-10-20T08:00:00Z,E9720,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,4177TH,level,Stage,mASD,-0.021
2023-10-20T08:00:00Z,2815TH,level,Stage,mASD,0.106
2023-10-20T08:00:00Z,E8293,level,Stage,mASD,1.042
2023-10-20T08:00:00Z,288504TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,1155,rainfall,Tipping Bucket Raingauge,mm,0.2
2023-10-20T08:00:00Z,591419,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,1793,rainfall,Tipping Bucket Raingauge,mm,2.8
2023-10-20T08:00:00Z,2648,level,Stage,mASD,1.182
2023-10-20T08:00:00Z,E60501,level,Stage,mASD,0.738
2023-10-20T08:00:00Z,2201TH,level,Downstream Stage,mASD,2.298
2023-10-20T08:00:00Z,577417,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2199TH,level,Stage,mASD,0.205
2023-10-20T08:00:00Z,E13590,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,244569TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,5484TH,level,1,mAOD,2.944
2023-10-20T08:00:00Z,245176TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E19017,rainfall,Tipping Bucket Raingauge,mm,0.400
2023-10-20T08:00:00Z,5369TH,level,Stage,mASD,0.235
2023-10-20T08:00:00Z,2469_w2TH,level,Stage,mASD,0.807
2023-10-20T08:00:00Z,4002,level,Stage,mASD,0.492
2023-10-20T08:00:00Z,598928,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,5321TH,level,Stage,mAOD,0.150
2023-10-20T08:00:00Z,033108NE,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,5129TH,level,Downstream Stage,mASD,-0.419
2023-10-20T08:00:00Z,E2900,level,Tidal Level,mAOD,0.392
2023-10-20T08:00:00Z,2269,level,Stage,mASD,1.144
2023-10-20T08:00:00Z,4167,level,Stage,mASD,1.737
2023-10-20T08:00:00Z,0155TH,level,Stage,mASD,1.520
2023-10-20T08:00:00Z,2050,level,Stage,mASD,0.722
2023-10-20T08:00:00Z,267661TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E9890,level,Stage,mASD,0.457
2023-10-20T08:00:00Z,2093,level,Stage,mASD,0.847
2023-10-20T08:00:00Z,1460_w1TH,level,Stage,mASD,0.444
2023-10-20T08:00:00Z,4641TH,level,Stage,mASD,1.413
2023-10-20T08:00:00Z,2879_w1TH,level,Downstream Stage,mASD,-0.029
2023-10-20T08:00:00Z,E8340,level,Stage,mASD,1.321
2023-10-20T08:00:00Z,4249,level,Stage,mASD,0.892
2023-10-20T08:00:00Z,4197,level,Stage,mASD,0.871
2023-10-20T08:00:00Z,E14930,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E44091,rainfall,Tipping Bucket Raingauge,mm,0.000
2023-10-20T08:00:00Z,E2261,level,Stage,mASD,0.319
2023-10-20T08:00:00Z,E13261,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,287864TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E4753,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,030377,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2703TH,level,Stage,mASD,0.324
2023-10-20T08:00:00Z,2608,level,Stage,mASD,0.646
2023-10-20T08:00:00Z,4072,level,Stage,mASD,0.727
2023-10-20T08:00:00Z,E1716,rainfall,Tipping Bucket Raingauge,mm,0.600
2023-10-20T08:00:00Z,E24238,rainfall,Tipping Bucket Raingauge,mm,1.400
2023-10-20T08:00:00Z,4007,level,Stage,mASD,1.768
2023-10-20T08:00:00Z,E23646,rainfall,Tipping Bucket Raingauge,mm,0.000
2023-10-20T08:00:00Z,290007TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2511,level,Stage,mASD,1.475
2023-10-20T08:00:00Z,E24746,rainfall,Tipping Bucket Raingauge,mm,0.200
2023-10-20T08:00:00Z,0190TH,level,Downstream Stage,mASD,0.883
2023-10-20T08:00:00Z,2117,level,Stage,mASD,1.218
2023-10-20T08:00:00Z,2546TH,level,Downstream Stage,mASD,1.014
2023-10-20T08:00:00Z,E10000,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,4127,level,Stage,mASD,2.442
2023-10-20T08:00:00Z,4159TH,level,Stage,mASD,0.118
2023-10-20T08:00:00Z,1769,rainfall,Tipping Bucket Raingauge,mm,1.6
2023-10-20T08:00:00Z,E11040,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2895TH,level,Stage,mASD,0.270
2023-10-20T08:00:00Z,2140TH,level,Stage,mASD,0.224
2023-10-20T08:00:00Z,2270_w1TH,level,Stage,mASD,1.499
2023-10-20T08:00:00Z,076413,rainfall,Tipping Bucket Raingauge,mm,0.6
2023-10-20T08:00:00Z,3025,rainfall,Tipping Bucket Raingauge,mm,0.2
2023-10-20T08:00:00Z,E2062,level,Stage,mASD,1.510
2023-10-20T08:00:00Z,2515,level,Stage,mASD,1.693
2023-10-20T08:00:00Z,036225,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E14670,level,Stage,mASD,0.195
2023-10-20T08:00:00Z,2497TH,level,Stage,mASD,0.165
2023-10-20T08:00:00Z,2830,level,Stage,mASD,1.045
2023-10-20T08:00:00Z,2301TH,level,Stage,mASD,0.251
2023-10-20T08:00:00Z,283596TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,4320TH,level,Downstream Stage,mASD,-0.216
2023-10-20T08:00:00Z,2635,level,Stage,mASD,0.002
2023-10-20T08:00:00Z,4180_w2TH,level,Stage,mASD,0.499
2023-10-20T08:00:00Z,2601TH,level,Stage,mASD,0.176
2023-10-20T08:00:00Z,264254TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,3816,rainfall,Tipping Bucket Raingauge,mm,2.0
2023-10-20T08:00:00Z,4206,level,Stage,mASD,1.716
2023-10-20T08:00:00Z,E10893,level,Stage,mASD,0.044
2023-10-20T08:00:00Z,581159,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,3625TH,level,Stage,mASD,0.918
2023-10-20T08:00:00Z,4832TH,level,Stage,mASD,0.848
2023-10-20T08:00:00Z,2272,level,Stage,mASD,1.000
2023-10-20T08:00:00Z,E6770,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,1303TH,level,Stage,mASD,0.104
2023-10-20T07:45:00Z,E73139,level,Tidal Level,mAOD,1.085
2023-10-20T08:00:00Z,570099,rainfall,Tipping Bucket Raingauge,mm,0.2
2023-10-20T08:00:00Z,E73639,level,Tidal Level,mAOD,-1.954
2023-10-20T08:00:00Z,055028_TG_9302,level,Stage,mASD,0.757
2023-10-20T08:00:00Z,587552,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,3604,rainfall,Tipping Bucket Raingauge,mm,1.8
2023-10-20T08:00:00Z,278744TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,3345TH,level,Stage,mASD,0.055
2023-10-20T08:00:00Z,E1140,level,Stage,mASD,0.613
2023-10-20T08:00:00Z,077952,rainfall,Tipping Bucket Raingauge,mm,0.6
2023-10-20T08:00:00Z,1471TH,level,Downstream Stage,mASD,0.263
2023-10-20T08:00:00Z,1453TH,level,Stage,mASD,0.719
2023-10-20T08:00:00Z,246424TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,3207TH,level,Stage,mASD,1.229
2023-10-20T08:00:00Z,3286TH,level,Stage,mASD,1.846
2023-10-20T08:00:00Z,047439,rainfall,Tipping Bucket Raingauge,mm,0.2
2023-10-20T08:00:00Z,3110TH,level,Stage,mASD,0.105
2023-10-20T08:00:00Z,037292,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,1817,rainfall,Tipping Bucket Raingauge,mm,1.6
2023-10-20T08:00:00Z,1919TH,level,Downstream Stage,mASD,1.132
2023-10-20T08:00:00Z,E24884,rainfall,Tipping Bucket Raingauge,mm,0.030
2023-10-20T08:00:00Z,023164,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E2400,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E9883,level,Stage,mASD,0.588
2023-10-20T08:00:00Z,237740TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,E24908,rainfall,Tipping Bucket Raingauge,mm,0.000
2023-10-20T08:00:00Z,E21324,level,Stage,mASD,0.469
2023-10-20T08:00:00Z,E9941,level,Stage,mASD,-1.582
2023-10-20T08:00:00Z,287141TP,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,3198,rainfall,Tipping Bucket Raingauge,mm,0.0
2023-10-20T08:00:00Z,2892TH,level,Stage,mASD,1.688
2023-10-20T08:00:00Z,E1530,level,Stage,mASD,1.511
2023-10-20T08:00:00Z,2854TH,level,Stage,mASD,0.154
2023-10-20T08:00:00Z,074329,rainfall,Tipping Bucket Raingauge,mm,0.6
2023-10-20T08:00:00Z,3110TH,level,Downstream Stage,mASD,0.091
2023-10-20T08:00:00Z,2810TH,level,Stage,mASD,0.794
2023-10-20T08:00:00Z,4381TH,level,Stage,mASD,0.653
2023-10-20T08:00:00Z,2604TH,level,Stage,mASD,2.487
2023-10-20T08:00:00Z,4896,level,Stage,mASD,2.273
2023-10-20T08:00:00Z,E23205,rainfall,Tipping Bucket Raingauge,mm,0.200
2023-10-20T08:00:00Z,4061,level,Stage,mASD,1.398
2023-10-20T08:00:00Z,E46059,level,Stage,mASD,1.330
